;;;;;;;;;;;;;t4;t2;;;t6;;;;;;;;;;;;;k2;k1;;;k4;k3;i2;;i1;;;;;;;;;;;;;;;;;;;;;;;;;;;;l4;;;;l3;;;;l2;;;;;;lb1;lb2;lb3;lb4;lb5;lb6;lb7;;;;;;;;;;;;;;v1;;;;;;;t11;t12;y2;t8;t7;t9;t10;
2021-09-16 19:41;1;5;5;4;4;4;5;5;5;4;5;5;5;5;4;5;3;3;5;4;5;4;5;5;5;4;4;5;5;5;4;5;5;5;6;4;5;5;5;5;5;5;3;4;1;4;4;4;1;4;4;5;3;5;4;1;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;;;;;;5;5;5;5;5;5;5;1;1;1;1;2;2;;;;;;;2;2;;;;;;;5;5;5;5;5;5;5;4
2021-10-04 16:22;1;2;5;5;5;4;4;4;5;3;5;5;3;4;3;4;1;3;4;4;5;4;5;4;3;5;5;4;5;4;4;4;5;5;4;4;4;5;3;5;5;5;2;4;1;4;4;4;1;3;3;3;3;3;4;2;5;5;1;3;1;5;5;4;4;6;6;4;6;6;4;6;6;4;;;;;;5;5;5;5;5;5;5;1;1;1;3;1;2;;;;;;;1;1;;;3;;;2;5;5;5;5;5;5;3;2
2021-09-28 13:30;1;5;5;4;4;5;5;4;3;3;4;5;5;5;5;3;5;5;4;4;4;4;5;3;5;3;3;4;3;4;4;5;4;4;3;4;4;4;4;5;5;5;5;5;1;4;4;4;1;4;4;4;4;4;4;3;;;;;;4;4;5;5;4;4;5;4;4;4;6;4;4;;;;;;5;4;6;6;6;6;6;1;3;1;3;2;2;;;;;;;2;2;;;;;;;4;4;4;5;4;4;4;1
2021-10-07 11:05;1;5;4;4;4;4;4;4;4;3;5;5;3;3;2;5;4;3;4;3;2;2;2;2;2;4;4;5;5;4;4;4;4;4;3;3;3;4;4;4;4;4;5;4;1;4;4;4;1;4;3;3;3;3;5;1;3;3;2;2;2;4;4;4;5;4;3;3;3;4;4;4;3;4;;;;;;4;4;4;4;4;4;4;3;3;1;1;1;1;;;;;5;1;2;2;;;;;;;3;3;6;4;2;3;3;4
2021-10-07 09:24;1;3;4;4;2;3;3;4;3;2;2;2;2;2;2;6;2;1;5;2;3;5;4;4;4;5;3;3;3;4;5;3;5;3;6;4;3;4;6;4;4;4;5;5;2;5;5;5;1;3;3;3;4;6;3;1;2;5;3;2;2;3;3;5;5;6;6;4;6;6;3;6;4;4;;;;;;6;5;6;6;6;6;6;2;3;3;3;1;2;;;;;;;2;2;;;;;;;4;4;3;4;2;4;2;2
2021-09-16 11:26;1;5;5;5;5;5;5;5;5;3;5;5;5;5;5;5;5;3;4;5;5;5;5;5;5;4;5;5;5;5;4;5;5;3;3;4;4;5;4;4;5;5;5;5;3;;;;1;3;2;3;4;3;4;1;4;4;5;3;4;3;4;4;4;6;6;6;6;6;4;6;6;4;;;;;;4;4;4;4;4;4;4;2;3;1;3;2;2;;;;;;;2;2;;;;;;;5;5;5;5;3;5;3;4
2021-09-15 14:19;1;4;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;2;2;5;5;5;5;5;3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;1;3;5;5;1;5;5;5;5;5;5;1;5;5;5;5;5;5;5;5;5;5;5;2;6;6;5;6;5;5;;;;;;5;5;5;5;5;5;5;1;1;1;3;2;2;;;;;;;1;1;;;3;;;2;5;5;5;5;5;5;4;3
2021-09-15 12:27;2;4;4;4;4;5;5;5;5;3;4;4;4;4;4;4;5;3;3;4;4;5;5;5;4;4;4;4;3;4;5;4;5;4;5;4;4;5;4;5;5;5;5;5;1;5;5;5;1;5;5;5;5;5;5;1;5;5;5;2;5;5;5;5;5;5;5;5;4;4;5;5;5;5;;;;;;5;5;5;5;5;5;5;1;1;1;1;1;2;;;;;;;2;2;;;;;;;3;3;4;4;5;3;4;3
2021-10-12 11:33;1;4;3;2;3;3;3;3;2;2;2;3;2;3;3;3;1;2;3;6;3;3;4;2;3;3;3;2;1;5;3;4;2;2;1;3;3;4;3;3;6;3;5;3;1;2;2;2;1;2;2;1;3;2;2;1;3;4;3;2;2;3;3;3;3;3;3;3;2;2;5;3;2;3;;;;;;6;6;6;6;6;6;6;3;3;1;3;3;2;;;;;;;2;2;;;;;;;3;3;6;2;3;3;2;5
2021-10-05 08:57;1;5;5;5;5;5;5;5;5;5;5;5;2;4;4;4;2;2;4;3;5;5;5;5;5;3;5;4;4;5;5;5;5;5;5;4;4;5;5;5;5;5;4;4;1;5;5;5;1;4;4;4;4;4;4;1;4;4;4;4;4;5;5;5;5;5;5;5;4;5;5;4;4;5;;;;;;5;5;5;5;5;5;5;1;1;1;3;2;2;;;;;;;2;2;;;;;;;5;5;5;5;4;5;5;2
2021-09-23 14:27;1;5;5;4;4;4;5;4;5;3;4;4;4;3;3;4;4;3;4;4;4;3;3;3;3;4;4;4;5;4;2;5;3;2;4;4;4;5;4;4;4;4;5;4;1;5;4;3;1;4;4;4;4;3;4;1;1;4;1;3;1;4;4;4;4;4;4;6;6;6;4;6;2;4;;;;;;4;5;5;5;5;5;5;1;3;1;3;2;1;;2;;;;2;1;1;;;3;;;2;4;4;4;4;4;4;3;4
2021-09-21 17:23;1;5;5;3;4;5;5;4;5;3;5;4;2;2;3;4;2;2;4;5;4;4;5;6;4;3;4;2;2;5;4;4;4;5;3;3;3;5;4;5;5;5;4;4;1;5;5;4;1;4;4;4;3;4;4;1;5;5;5;4;4;5;5;5;5;5;5;4;3;4;3;5;4;4;5;5;4;3;3;5;5;5;5;5;5;5;1;1;1;1;2;2;;;;;;;2;2;;;;;;;4;4;3;5;3;4;3;3
2021-10-04 10:02;2;4;4;3;4;4;4;4;4;3;3;3;4;4;3;4;4;4;3;2;4;4;4;3;3;3;3;4;3;4;3;4;3;3;3;2;3;4;3;4;4;4;3;3;1;3;3;4;1;4;4;4;2;4;4;1;3;3;4;4;4;3;3;4;4;4;4;4;3;4;5;4;4;5;;;;;;4;4;4;6;6;6;6;1;3;1;3;2;2;;;;;;;2;2;;;;;;;4;4;4;4;4;4;3;1
2021-09-15 21:28;1;4;5;5;5;2;5;5;1;1;5;4;3;2;4;5;5;3;5;4;2;1;4;1;2;3;5;4;4;5;1;5;1;1;1;4;3;4;2;2;5;5;5;3;1;3;1;1;1;1;1;1;3;1;1;1;4;5;2;1;1;3;4;2;2;1;1;1;1;1;2;2;1;1;;;;;;2;2;3;6;6;1;6;2;2;1;2;1;2;;;;;;;2;2;;;;;;;3;2;4;4;2;2;2;4
2021-10-04 09:36;1;3;4;2;4;2;4;3;3;2;5;4;5;4;4;5;4;5;4;4;2;1;3;1;2;5;5;5;5;5;4;5;5;5;5;4;5;5;3;4;4;4;5;5;1;3;3;2;1;3;3;3;4;3;4;1;4;1;4;4;1;5;5;3;3;3;2;2;2;2;5;4;3;4;;;;;;5;5;5;5;5;5;5;3;3;1;3;1;2;;;;;;;2;2;;;;;;;3;3;3;4;5;4;4;3
2021-10-04 11:54;2;4;5;5;4;4;4;4;4;3;4;5;4;4;3;4;2;2;5;3;3;4;4;3;4;4;4;4;3;3;3;4;4;3;3;4;4;4;4;5;5;4;4;4;1;5;4;4;1;3;3;3;3;3;3;2;2;2;2;3;2;4;5;4;4;4;4;4;3;5;4;5;4;4;;;;;;5;5;5;5;5;5;5;1;1;1;1;2;3;;;;;;;2;2;;;;;;;4;4;4;5;4;4;4;2
2021-09-30 14:15;1;5;4;4;4;4;4;4;4;4;4;5;3;4;3;5;4;4;5;3;5;5;5;3;5;5;5;5;5;4;4;4;5;5;3;5;4;4;3;4;4;5;5;5;1;5;5;5;1;3;3;3;3;3;3;3;;;;;;4;4;4;5;5;5;3;3;6;5;5;4;5;;;;;;5;5;5;5;5;5;5;3;3;1;3;2;2;;;;;;;2;2;;;;;;;5;5;5;5;5;5;5;4
2021-09-16 14:36;1;4;4;3;4;4;4;4;4;4;4;4;4;5;5;5;5;5;4;5;5;5;5;5;5;4;4;5;5;5;4;4;4;4;3;4;4;4;5;5;5;5;5;5;1;5;4;4;4;;;;;;;5;;;;;;5;5;4;5;4;5;4;4;4;4;4;4;4;;;;;;5;5;5;5;5;5;5;1;1;1;1;2;2;;;;;;;2;2;;;;;;;4;4;4;5;5;5;5;4
2021-09-15 15:55;2;5;3;1;2;1;1;1;4;1;2;3;1;2;2;2;1;1;3;3;3;4;4;4;4;3;5;4;4;5;2;5;3;1;2;1;2;4;2;1;6;3;3;3;1;1;1;1;1;1;1;1;1;1;1;3;;;;;;3;3;1;1;1;1;1;1;1;1;1;1;1;;;;;;3;3;2;3;3;3;3;2;2;1;2;1;3;;;;;;;2;2;;;;;;;2;1;1;2;2;1;2;5
2021-09-17 11:31;1;3;5;4;4;5;5;5;3;3;3;5;4;4;5;5;4;4;5;4;5;5;4;4;5;5;4;4;4;5;5;4;4;4;5;3;3;3;4;4;5;4;4;4;1;4;4;4;1;4;4;4;5;4;4;1;5;5;5;5;5;2;2;5;5;5;5;5;5;5;5;5;5;5;;;;;;5;5;5;5;5;5;5;3;3;3;3;1;2;;;;;;;1;2;;;;;;;4;3;5;4;3;3;4;3
2021-09-16 13:08;1;3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;2;2;5;5;5;5;5;4;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;1;5;5;5;1;5;5;5;2;5;5;1;5;5;5;3;5;5;5;5;5;5;5;5;4;5;5;5;4;5;;;;;;5;5;5;5;5;5;5;1;1;1;1;2;2;;;;;;;2;2;;;;;;;5;5;5;5;5;5;5;2
2021-09-17 13:20;1;5;5;5;5;5;5;5;5;3;5;5;5;5;5;5;5;5;5;5;5;5;5;3;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;1;5;5;5;4;;;;;;;2;1;4;4;1;6;5;5;5;5;5;5;5;3;3;5;5;3;5;;;;;;5;5;5;5;5;5;5;1;1;3;3;2;2;;;;;;;2;2;;;;;;;3;3;5;5;5;3;5;4
2021-09-15 15:24;2;2;4;4;4;4;4;5;2;2;3;4;4;4;4;4;5;5;5;5;4;3;5;6;3;5;5;5;5;5;5;5;5;4;6;5;5;5;5;5;5;5;5;4;1;5;5;5;1;4;4;4;4;6;4;1;4;4;3;4;4;4;4;4;5;4;4;4;2;4;5;6;4;4;;;;;;5;5;5;6;5;5;5;1;3;1;3;2;2;;;;;;;2;2;;;;;;;3;3;3;4;4;3;4;1
2021-09-16 13:22;1;5;5;3;5;5;5;5;5;2;5;5;5;4;2;5;5;4;4;4;4;5;5;3;4;5;5;5;5;4;4;4;5;5;6;5;5;5;6;5;5;5;5;5;1;5;5;5;1;4;5;5;6;4;5;5;;;;;;5;5;5;5;5;5;6;6;4;5;6;2;4;;;;;;5;5;5;5;5;5;5;1;3;1;3;2;2;;;;;;;2;2;;;;;;;5;5;5;5;5;5;5;4
2021-09-23 14:08;1;5;4;3;3;2;5;4;5;1;3;4;5;3;4;3;3;3;5;5;2;2;3;6;3;3;3;3;2;5;5;4;2;2;4;5;5;5;3;5;6;5;5;5;3;;;;2;;;;;;;3;;;;;;5;5;2;2;2;3;4;2;1;3;6;2;2;;;;;;5;5;6;6;6;6;6;2;1;1;3;1;1;;;;;5;2;1;2;;;;;;;4;4;6;3;3;4;3;5
2021-10-06 11:57;1;4;3;3;3;4;4;3;3;1;3;4;3;3;4;3;4;3;4;3;4;4;5;3;4;4;4;4;3;5;5;4;4;4;3;3;3;5;2;3;3;4;5;4;1;5;4;4;1;3;4;4;5;3;3;1;3;4;3;4;3;3;2;3;3;4;4;5;2;1;3;5;2;4;;;;;;4;5;5;6;6;6;6;2;2;1;3;1;2;;;;;;;1;2;;;;;;;3;2;3;3;3;2;3;3
2021-10-05 09:53;1;3;4;4;4;3;4;4;3;2;4;4;2;3;3;3;3;2;5;5;4;3;5;4;4;4;3;3;3;4;4;3;3;3;4;3;5;5;3;5;5;5;5;4;1;5;3;3;1;4;5;5;5;6;4;1;2;3;6;2;3;4;4;3;5;3;3;5;2;4;5;3;3;3;;;;;;6;6;6;6;6;6;6;1;1;1;3;3;2;;;;;;;2;2;;;;;;;4;3;4;4;3;3;3;1
2021-09-30 08:25;1;5;4;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1;4;4;4;3;;;;;;;4;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;;;;;;4;4;4;4;4;4;4;1;1;1;1;2;2;;;;;;;2;2;;;;;;;4;4;4;5;4;5;4;1
2021-09-15 15:52;1;6;3;2;2;1;1;1;3;1;2;3;3;2;2;2;2;2;4;3;3;2;3;6;3;4;4;3;3;4;2;4;4;1;1;2;2;5;2;2;2;3;5;4;2;3;1;1;1;1;1;1;3;1;1;1;5;5;1;1;1;5;5;1;1;1;1;1;1;1;1;1;1;1;;;;;;3;2;6;6;6;2;6;2;2;1;2;1;1;1;;;;;1;2;2;;;;;;;2;1;2;3;2;2;2;5
2021-09-30 12:32;2;6;5;5;4;5;5;5;5;5;5;5;4;5;5;5;3;5;4;4;5;4;5;5;5;5;5;4;5;4;4;5;4;4;4;4;4;5;4;5;5;5;3;4;1;3;5;5;1;4;4;4;4;5;4;1;3;5;4;4;3;4;5;4;5;4;5;4;4;5;5;4;3;5;;;;;;4;4;5;5;5;5;5;1;1;1;1;2;2;;;;;;;1;2;;;;;;;4;5;5;5;4;4;4;3
2021-10-04 09:40;1;3;5;5;5;5;5;5;4;4;4;5;4;4;5;5;5;4;4;5;5;5;5;6;5;5;5;5;5;3;3;5;5;5;5;3;3;4;5;5;5;5;5;3;1;5;5;5;3;;;;;;;4;;;;;;3;3;4;4;4;4;5;4;5;5;6;5;5;;;;;;5;5;5;5;5;5;5;1;3;1;3;2;2;;;;;;;2;2;;;;;;;5;5;5;5;5;5;5;1
2021-09-17 10:14;1;2;4;4;4;4;5;5;4;3;4;4;4;4;4;5;4;3;5;5;5;5;5;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;3;4;4;4;3;4;1;5;4;5;1;3;3;4;5;4;3;1;3;3;2;4;2;4;3;4;3;4;4;4;3;2;3;5;3;4;;;;;;5;5;5;5;5;5;5;1;3;2;3;2;2;;;;;;;2;2;;;;;;;3;3;5;4;4;4;4;2
2021-09-17 09:38;1;5;5;3;5;4;4;5;5;1;5;5;2;2;3;3;1;2;3;2;1;3;4;2;1;5;5;5;5;4;2;4;5;3;2;5;5;5;5;5;5;5;5;5;2;3;2;3;1;1;1;1;1;1;3;1;2;2;2;1;2;5;5;2;2;2;2;2;2;1;5;4;4;5;;;;;;5;5;5;5;5;5;5;1;1;1;3;3;3;;;;;;;2;2;;;;;;;5;5;6;5;1;5;2;4
2021-09-15 12:05;1;3;3;1;2;1;1;5;4;3;5;2;5;3;5;5;5;4;3;3;2;2;3;1;2;5;5;5;5;3;2;4;5;3;1;3;4;4;2;4;3;4;3;3;1;2;3;2;1;2;2;2;3;1;3;1;4;4;3;3;2;4;4;2;2;1;2;3;2;1;2;1;3;2;;;;;;5;5;5;6;5;5;5;2;2;1;2;1;3;;;;;;;2;2;;;;;;;3;2;1;3;3;2;2;2
2021-09-16 16:11;1;4;5;5;5;5;5;5;4;4;5;5;3;3;4;4;3;3;5;4;4;4;4;4;4;4;4;3;4;5;5;5;4;4;5;4;4;5;1;2;2;3;5;3;1;5;5;5;1;5;4;4;5;5;5;1;3;4;4;4;4;2;2;5;5;5;5;5;4;4;5;5;5;5;;;;;;5;5;5;5;5;5;5;1;2;2;3;2;2;;;;;;;2;2;;;;;;;3;3;3;5;4;3;4;5
2021-09-23 15:15;1;6;5;5;5;5;5;5;5;4;5;5;5;5;4;5;4;4;5;5;4;4;5;4;4;5;5;5;5;5;5;5;5;5;4;5;5;5;5;4;5;5;5;5;1;4;5;3;1;5;4;5;4;5;5;1;5;5;5;5;5;5;5;4;5;5;5;5;3;5;5;5;4;5;;;;;;5;5;5;5;5;5;5;1;3;3;3;2;2;;;;;;;2;2;;;;;;;5;5;5;5;5;5;5;4
2021-10-05 15:27;1;5;5;5;5;5;5;5;5;4;5;4;5;4;4;5;5;5;4;4;5;5;5;5;5;4;5;5;5;5;4;4;4;5;3;4;4;5;6;5;5;4;4;5;1;4;5;5;1;4;4;4;4;4;4;1;3;4;4;6;5;3;5;4;4;4;4;6;3;3;4;6;4;4;;;;;;5;5;5;6;5;5;5;3;3;1;3;2;2;;;;;;;2;2;;;;;;;5;5;5;4;5;5;5;2
2021-09-21 20:51;2;6;5;5;5;1;1;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;1;1;5;5;5;3;3;1;5;5;5;1;5;5;5;1;1;1;1;3;5;1;1;5;5;1;1;1;5;5;1;1;1;1;1;1;1;1;1;1;1;5;1;5;5;5;5;5;5;5;5;5;5;1;1;1;1;2;2;;;;;;;2;2;;;;;;;5;5;5;5;2;2;3;3
2021-09-17 14:09;1;3;4;4;4;5;5;5;4;4;4;4;4;4;4;4;3;2;4;4;5;6;5;6;6;4;4;4;4;5;5;4;4;4;6;3;4;5;6;4;4;4;5;4;1;4;4;4;1;4;4;4;4;4;4;1;4;4;4;4;4;4;4;5;5;5;5;5;4;4;4;5;4;5;;;;;;5;5;5;5;5;5;5;1;3;3;3;1;2;;;;;;;2;2;;;;;;;3;3;6;4;3;3;3;1
2021-09-28 14:28;1;4;5;5;5;3;5;5;4;3;4;5;3;4;4;4;3;3;3;2;3;5;5;4;4;2;4;3;4;4;6;4;5;5;2;3;4;5;3;3;5;5;5;3;1;3;2;2;1;3;4;3;3;3;4;1;3;4;3;2;3;5;5;2;3;3;3;3;3;3;2;3;2;3;;;;;;3;3;4;6;4;4;6;1;1;1;1;1;2;;;;;;;2;2;;;;;;;5;5;5;5;4;4;4;4
2021-09-21 13:46;1;4;5;5;2;4;5;4;4;3;5;4;4;3;4;4;4;2;4;3;2;3;2;2;2;5;2;3;1;3;3;4;4;3;5;4;4;5;4;5;5;4;5;5;1;4;4;4;1;5;5;5;5;5;5;1;4;5;4;2;4;4;4;4;4;4;5;4;3;3;5;6;4;4;;;;;;5;3;5;5;5;5;5;2;3;3;3;1;1;;2;;;;1;2;2;;;;;;;4;4;6;4;2;4;4;1
2021-09-17 10:57;1;4;4;4;3;4;4;4;4;4;4;4;3;3;3;3;3;2;4;4;3;5;3;3;3;2;2;4;4;4;3;4;2;4;2;3;3;5;5;5;5;4;5;4;1;4;4;4;1;4;4;4;3;3;4;5;;;;;;4;4;5;4;3;5;5;3;3;3;5;3;4;;;;;;5;5;5;5;5;5;5;3;3;1;3;1;1;;2;;;;2;2;2;;;;;;;4;3;6;3;3;4;3;4
2021-09-15 17:50;1;5;5;5;5;5;5;5;4;4;5;5;4;5;5;4;4;4;4;4;5;5;5;5;5;4;4;4;4;5;5;5;5;5;4;4;4;5;5;5;5;4;4;4;2;4;5;5;1;5;5;4;4;4;5;1;5;5;5;4;5;5;5;4;5;5;5;4;4;5;4;5;5;5;;;;;;5;5;5;5;5;5;5;1;1;1;3;2;2;;;;;;;2;2;;;;;;;5;4;5;5;4;4;5;4
2021-09-15 12:09;1;4;5;4;4;5;5;4;3;2;4;5;1;2;5;4;1;1;4;2;4;5;4;2;4;3;4;2;1;5;4;4;5;5;4;3;3;5;3;5;5;3;4;4;1;5;5;4;3;;;;;;;4;;;;;;3;3;5;5;5;5;5;3;3;4;4;2;4;;;;;;5;5;5;5;5;5;5;1;3;3;3;3;2;;;;;;;2;2;;;;;;;5;5;5;5;3;5;3;1
2021-09-16 15:45;2;4;5;5;5;5;5;5;4;4;5;5;3;4;5;4;3;4;4;4;5;4;5;4;5;3;4;4;4;5;5;4;4;3;4;3;4;4;3;5;3;4;4;3;1;4;4;5;1;4;5;4;5;4;5;1;4;4;5;5;3;4;4;5;5;5;5;5;5;4;5;5;5;5;;;;;;5;5;5;5;6;5;5;1;3;1;3;2;2;;;;;;;2;2;;;;;;;4;4;5;5;5;4;4;2
2021-09-26 20:14;1;4;5;5;5;5;5;5;4;4;4;5;2;4;4;5;2;3;5;5;4;4;4;2;5;5;5;4;5;5;5;4;4;4;5;3;3;5;4;4;5;5;5;4;1;5;4;4;1;5;5;3;5;5;4;1;5;5;5;4;5;3;3;5;3;5;5;5;4;1;4;6;2;5;;;;;;4;4;4;4;4;4;4;3;2;2;2;1;2;;;;;;;2;2;;;;;;;3;2;3;5;5;3;4;2
2021-09-17 10:32;1;3;3;2;3;3;3;3;4;3;3;3;5;4;3;4;3;3;5;5;4;5;5;4;5;3;3;4;3;5;3;3;2;3;2;4;4;5;3;2;2;5;5;5;1;5;5;5;1;2;3;4;3;3;2;1;5;2;1;4;2;4;4;5;5;5;5;5;3;1;3;4;2;3;;;;;;5;5;5;5;5;5;5;1;3;1;3;2;2;;;;;;;1;2;;;;;;;2;2;2;3;3;1;3;2
2021-09-15 15:13;2;3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;1;5;5;5;1;5;5;5;5;5;5;1;5;5;5;5;5;5;1;5;5;5;5;5;5;5;5;5;5;5;;;;;;5;5;5;5;5;5;5;1;3;1;3;2;2;;;;;;;2;2;;;;;;;5;5;4;5;5;5;5;2
2021-09-30 14:17;1;2;5;2;2;1;5;5;5;1;5;3;5;1;1;5;3;4;3;1;5;5;5;5;4;5;3;4;3;3;1;1;1;3;1;2;4;5;1;1;4;2;4;4;1;5;3;5;2;;;;;;;2;1;2;2;1;1;3;3;1;2;3;1;1;1;1;2;4;1;2;;;;;;5;5;5;5;5;5;5;1;2;2;3;2;2;;;;;;;1;1;;;3;;;1;2;2;2;1;1;1;1;3
2021-10-04 10:14;1;5;4;5;4;3;4;4;4;3;4;4;2;3;3;4;2;2;4;4;5;5;5;3;4;2;4;3;3;4;4;4;4;4;3;3;4;5;3;4;4;4;4;4;1;3;3;3;1;3;3;4;4;4;3;1;3;3;3;3;3;3;3;4;3;4;4;3;3;3;4;4;3;3;;;;;;4;6;6;6;6;6;6;1;3;1;3;2;2;;;;;;;2;2;;;;;;;4;4;4;4;3;4;3;4
2021-09-17 10:59;1;2;4;5;3;4;5;5;4;3;2;2;4;2;5;5;4;3;5;5;5;5;5;3;3;4;4;4;4;5;5;4;4;3;2;4;4;5;4;4;5;5;5;5;1;4;4;4;1;4;4;4;4;4;4;1;4;4;4;5;5;4;4;5;5;5;5;5;3;3;5;5;3;4;;;;;;5;5;5;5;5;5;5;1;3;2;3;2;2;;;;;;;2;2;;;;;;;4;3;1;3;3;2;3;2
2021-09-16 13:42;1;4;5;3;4;4;4;4;4;2;4;4;3;2;1;4;3;2;5;3;4;5;5;4;4;4;4;2;5;4;3;4;2;3;1;4;4;5;4;5;5;4;5;5;1;5;3;3;4;;;;;;;5;;;;;;4;4;4;3;4;4;3;1;1;2;1;2;2;;;;;;6;4;6;6;6;5;5;1;3;1;3;2;2;;;;;;;1;1;;;3;;;2;4;4;4;4;3;4;4;4
2021-09-24 08:18;2;5;5;4;5;5;5;5;5;4;5;5;3;5;4;5;3;3;4;5;5;5;5;4;5;4;5;4;4;5;5;4;5;5;5;4;4;5;5;5;5;5;5;5;1;5;5;5;1;5;4;4;4;4;5;1;5;5;5;4;5;5;5;5;5;5;5;4;4;4;5;5;5;5;5;5;5;4;4;5;5;5;6;6;6;6;1;1;1;1;1;2;;;;;;;2;2;;;;;;;5;5;5;5;5;5;5;1
2021-10-01 15:53;1;3;5;4;5;5;5;5;5;5;5;4;5;4;5;5;5;4;5;4;5;5;5;5;5;4;5;5;4;5;5;5;5;5;5;5;5;5;4;5;5;5;5;5;1;4;4;4;1;5;5;5;5;5;5;1;4;4;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;;;;;;5;5;5;5;5;5;5;1;3;1;3;2;2;;;;;;;2;2;;;;;;;5;5;4;5;5;5;5;3
2021-09-30 08:26;1;4;4;4;4;4;3;4;4;4;4;4;3;3;4;4;2;2;4;2;4;4;4;4;5;4;3;3;3;4;4;4;4;4;3;4;4;5;4;4;4;4;4;4;1;4;4;4;1;3;3;3;3;4;4;1;4;5;5;2;4;5;5;4;3;4;4;4;4;4;3;3;4;4;;;;;;5;5;5;5;5;5;5;1;3;1;3;2;2;;;;;;;2;2;;;;;;;4;4;4;4;4;4;4;2
2021-09-20 09:33;1;3;3;3;3;4;5;5;3;3;3;3;3;4;4;4;4;4;3;3;3;3;6;6;6;4;3;3;3;4;3;4;6;6;6;3;3;4;4;4;4;4;4;3;1;4;4;3;1;4;4;4;4;4;4;4;;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;;;;;;6;6;6;6;6;6;6;1;3;1;3;1;2;;;;;;;1;2;;;;;;;3;2;2;3;3;3;3;2
2021-09-15 21:53;1;4;4;3;3;4;4;3;3;2;4;3;4;4;3;4;2;2;4;4;3;3;3;2;3;4;3;2;2;3;2;3;2;3;3;3;3;4;3;3;4;4;5;5;1;4;4;4;1;2;2;3;6;6;3;2;3;4;6;6;3;5;5;3;4;4;3;3;3;3;3;2;2;4;;;;;;3;3;4;4;4;4;4;2;3;1;3;1;2;;;;;;;2;2;;;;;;;3;3;2;3;3;3;3;4
2021-10-04 09:35;1;5;5;5;5;5;5;5;5;3;5;5;5;5;5;5;5;4;5;5;4;4;5;4;4;4;5;5;5;5;5;5;5;5;5;4;4;5;4;5;5;5;5;5;1;5;5;5;1;4;4;4;4;4;4;1;5;5;5;5;5;5;5;2;5;3;3;4;2;3;5;3;2;4;;;;;;5;5;5;5;5;5;5;1;1;1;3;2;2;;;;;;;2;2;;;;;;;4;4;5;5;5;4;5;4
2021-09-17 13:55;1;6;5;4;5;5;5;5;5;5;5;5;5;4;5;5;3;3;5;3;5;5;5;4;5;3;5;5;5;3;4;4;5;5;4;4;5;5;5;5;5;5;5;5;1;5;5;5;1;5;5;5;5;5;5;1;5;5;5;4;5;4;4;5;5;5;5;5;4;5;5;5;4;5;;;;;;5;5;5;5;5;5;5;1;1;1;1;2;2;;;;;;;2;2;;;;;;;4;4;5;5;5;5;5;4
2021-10-04 21:55;2;6;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;4;5;4;5;6;6;3;5;5;5;4;4;5;5;5;4;4;5;4;5;5;5;5;4;4;2;3;4;3;1;4;5;5;4;5;5;1;4;5;4;4;4;5;5;5;5;5;5;4;5;6;5;5;5;5;;;;;;5;5;5;5;5;5;5;1;3;1;3;2;2;;;;;;;2;2;;;;;;;5;4;6;5;5;5;5;2
2021-09-16 11:41;1;5;4;4;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;4;5;5;5;5;5;4;4;5;5;5;5;5;4;4;6;4;4;5;5;5;5;5;5;5;1;5;5;5;1;5;4;5;5;5;5;1;5;5;5;3;4;5;5;5;5;5;5;5;5;5;5;5;5;5;;;;;;5;5;5;5;5;5;5;1;3;1;3;2;2;;;;;;;2;2;;;;;;;5;5;5;5;5;5;5;4
2021-10-12 11:47;2;3;5;5;3;5;5;5;5;4;5;4;4;4;4;4;4;3;5;5;4;4;4;4;3;4;3;3;4;5;5;5;5;5;4;4;4;5;4;4;4;4;3;3;1;4;4;4;1;5;4;4;3;4;5;1;5;5;4;1;4;5;5;4;4;4;4;4;4;4;5;4;4;5;;;;;;5;5;5;5;5;5;5;1;1;1;1;3;3;;;;;;;2;2;;;;;;;4;4;5;4;4;4;4;5
