;age;sex;;t3;t1;t8;t2;t13;l1;;;k3;k1;k2;;k4;;;a1;;;;;;;;;;;;;;;;;;;;;;;;;;v2;v1;;;;;;t7;;;;y5
2020-09-03 15:40;2;2;3;3;4;2;1;4;1;2;1;2;1;1;1;1;1;3;1;1;;;4;5;6;;;;;;;;;2;2;1;2;1;1;1;2;3;;2;2;2;;;;;;1;2;1;1;2
2020-09-04 14:11;2;2;3;5;5;5;5;5;5;5;5;4;3;4;3;4;4;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-09 18:20;3;2;3;4;5;5;5;3;3;5;5;6;3;3;3;5;5;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;5;5;5;6;1
2020-09-07 09:41;2;1;3;4;4;5;5;4;3;3;3;3;2;4;3;3;2;5;4;;;;;;;;;;;;;;;1;3;1;3;2;2;;;;;;2;2;;;;;;4;3;6;4;4
2020-09-03 19:53;2;1;2;5;5;5;5;5;6;6;6;4;4;5;5;5;5;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;5;5;4;5;4
2020-09-07 07:46;2;2;2;4;5;4;3;5;4;4;4;3;3;4;3;3;4;2;2;1;2;3;4;5;;;;;;;;;;1;1;1;3;2;2;;;;;;2;2;;;;;;4;4;4;4;1
2020-09-04 14:34;3;2;5;5;5;5;5;5;4;4;5;4;4;3;4;4;5;4;5;;;;;;;;;;;;;;;1;1;1;3;2;2;;;;;;2;2;;;;;;4;5;5;5;1
2020-09-04 14:49;4;1;4;5;5;5;4;4;3;4;2;5;5;5;4;4;4;4;4;;;;;;;;;;;;;;;2;2;1;1;1;2;;;;;;2;2;;;;;;4;4;4;4;1
2020-09-07 09:44;3;2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;;;;;;;;;;;;;;;3;3;1;3;2;2;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-06 21:25;4;1;1;5;5;5;3;3;5;5;5;5;3;5;5;5;5;3;3;;;;;;;;;;;;;;;1;3;1;3;3;1;1;;;;2;3;2;;;;;;5;5;4;4;4
2020-09-09 10:10;4;2;3;5;5;5;5;5;6;6;6;5;5;5;5;5;5;4;3;;;;;;;;;;;;;;;2;1;1;1;2;2;;;;;;2;2;;;;;;4;5;1;5;2
2020-09-04 14:17;5;2;6;5;3;4;3;3;3;3;3;3;4;4;4;4;4;5;4;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;4;5;2;5;3
2020-09-02 14:47;2;2;5;5;5;4;3;5;2;3;1;3;4;3;4;4;4;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;4;5;4;5;4
2020-09-09 15:52;4;2;1;5;5;5;5;5;5;5;5;6;5;5;5;4;6;5;5;;;;;;;;;;;;;;;1;3;1;3;2;2;;;;;;2;2;;;;;;4;5;5;5;1
2020-09-04 11:53;3;1;4;3;3;3;5;5;5;5;4;4;4;3;4;4;3;5;4;;;;;;;;;;;;;;;3;3;1;3;2;2;;;;;;2;2;;;;;;3;3;6;5;4
2020-09-10 08:15;2;2;2;4;4;5;5;5;5;5;5;4;4;5;4;2;4;5;5;;;;;;;;;;;;;;;1;1;1;1;1;2;;;;;;2;2;;;;;;4;4;5;3;1
2020-09-04 15:08;2;2;4;4;5;5;4;4;5;5;5;4;4;4;4;4;4;4;3;;;;;;;;;;;;;;;1;1;1;3;2;2;;;;;;2;2;;;;;;4;4;5;5;1
2020-09-04 07:36;2;1;3;4;5;3;4;4;4;4;4;5;5;5;5;5;4;5;5;;;;;;;;;;;;;;;1;1;1;3;2;2;;;;;;2;2;;;;;;4;5;6;5;4
2020-09-10 08:13;4;1;2;5;5;5;5;5;5;5;5;4;4;5;3;5;5;4;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;5;3;4;5;4
2020-09-04 16:41;2;1;1;5;5;5;5;5;4;4;5;5;4;4;5;5;6;5;5;;;;;;;;;;;;;;;3;3;3;3;2;2;;;;;;2;2;;;;;;4;5;5;5;1
2020-09-03 13:09;5;2;6;4;4;4;4;5;5;4;4;4;4;4;5;5;4;3;3;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;4;4;6;6;3
2020-09-09 09:27;2;2;2;4;5;4;5;5;4;5;5;4;4;4;4;4;4;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;5;5;4;4;4
2020-09-09 10:35;2;2;2;5;5;4;4;4;3;3;3;4;4;2;2;3;3;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;4;5;5;5;4
2020-09-09 16:17;3;2;4;4;5;5;4;4;3;4;3;5;5;5;5;4;5;4;4;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-08 15:23;1;1;2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;;;;;;;;;;;;;;;1;1;1;3;2;2;;;;;;2;2;;;;;;5;5;5;5;2
2020-09-07 07:52;4;2;6;5;5;5;5;5;5;5;5;4;4;3;4;4;4;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-03 16:02;3;1;5;4;3;4;2;2;2;2;2;3;3;3;3;4;2;4;4;;;;;;;;;;;;;;;3;3;1;1;2;2;;;;;;1;2;;;;;;4;2;3;4;1
2020-09-09 13:24;4;2;5;5;4;4;5;4;3;3;3;4;4;4;2;3;4;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;4;4;5;5;1
2020-09-03 13:44;2;2;2;3;3;2;2;5;1;2;2;2;2;5;1;1;4;5;5;;;;;;;;;;;;;;;1;2;1;2;2;2;;;;;;2;2;;;;;;2;2;5;4;1
2020-09-10 08:09;3;2;2;3;4;2;2;4;3;3;2;1;1;4;1;4;1;2;3;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;2;3;1;3;2
2020-09-04 09:01;5;2;6;4;4;3;3;4;4;4;3;3;3;3;3;3;3;4;3;;;;;;;;;;;;;;;1;3;1;3;2;2;;;;;;2;2;;;;;;3;4;1;3;3
2020-09-04 07:00;4;2;5;5;5;5;5;5;4;5;5;4;4;4;4;5;5;4;4;;;;;;;;;;;;;;;1;1;1;3;2;2;;;;;;2;2;;;;;;4;5;5;5;1
2020-09-09 11:49;3;2;2;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;4;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-09 16:08;3;1;4;5;4;4;4;3;1;2;1;3;4;4;2;2;4;4;4;;;;;;;;;;;;;;;2;3;2;3;2;2;;;;;;2;2;;;;;;3;4;3;4;2
2020-09-04 10:10;4;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-09 17:40;3;1;2;5;5;5;5;3;5;5;5;5;3;4;4;4;5;3;4;;;;;;;;;;;;;;;1;2;1;1;1;1;;2;;;2;2;2;;;;;;3;4;5;5;1
2020-09-07 13:07;1;2;2;5;5;5;4;5;4;6;6;5;4;2;5;5;5;5;5;;;;;;;;;;;;;;;2;3;2;2;1;2;;;;;;2;2;;;;;;5;4;5;4;1
2020-09-07 09:24;1;2;2;2;4;2;2;3;1;3;1;1;1;3;1;3;1;2;2;1;;3;4;5;;;;;;;;;;1;3;1;3;2;2;;;;;;2;2;;;;;;2;2;1;2;2
2020-09-04 07:35;3;2;3;5;4;3;4;5;5;5;5;5;5;5;5;5;5;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-09 17:22;3;2;6;5;5;5;4;5;5;5;5;5;4;4;5;5;5;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;4;5;5;5;1
2020-09-09 16:22;2;2;2;5;5;5;3;4;3;4;3;5;5;5;4;4;5;5;4;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-07 07:43;3;2;4;5;5;5;5;4;4;4;5;5;4;4;4;5;5;5;5;;;;;;;;;;;;;;;1;3;1;3;2;2;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-04 09:25;3;1;3;4;4;4;3;4;3;4;4;5;3;4;3;4;5;5;5;;;;;;;;;;;;;;;3;3;1;3;2;2;;;;;;2;2;;;;;;4;4;6;4;4
2020-09-04 14:31;3;2;5;5;5;5;5;5;3;4;3;5;5;5;5;4;5;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-06 20:08;2;1;2;4;4;4;5;4;4;4;4;3;3;4;4;4;3;4;4;;;;;;;;;;;;;;;1;1;1;3;2;2;;;;;;2;2;;;;;;4;4;3;4;4
2020-09-09 09:19;4;2;6;3;4;3;3;5;4;4;3;4;4;2;3;4;3;4;3;;;;;;;;;;;;;;;1;3;1;1;2;2;;;;;;2;2;;;;;;4;4;4;4;1
2020-09-04 08:26;5;2;6;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;5;5;1;5;3
2020-09-09 16:45;1;1;1;4;4;4;4;4;4;5;5;3;4;4;4;4;4;4;4;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;5;4;4;4;1
2020-09-09 08:56;3;1;5;4;4;4;4;4;3;4;4;3;3;3;3;4;4;4;4;;;;;;;;;;;;;;;1;2;1;2;3;2;;;;;;2;2;;;;;;4;4;4;4;1
2020-09-08 09:37;5;1;2;5;5;5;5;5;5;5;5;5;4;4;4;5;5;5;4;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;5;5;1;5;3
2020-09-09 12:23;4;2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-03 15:56;4;2;2;2;2;2;2;5;4;5;5;1;3;4;2;3;4;5;3;;;;;;;;;;;;;;;1;1;1;1;1;2;;;;;;2;2;;;;;;2;2;4;4;4
2020-09-07 09:46;4;1;6;5;5;4;4;4;3;5;4;3;4;4;3;4;4;4;4;;;;;;;;;;;;;;;1;1;1;3;3;2;;;;;;2;2;;;;;;4;4;6;4;4
2020-09-10 07:14;2;2;4;3;5;3;4;4;3;4;4;1;1;2;1;1;1;4;4;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;1;4;6;3;4
2020-09-10 07:19;3;2;4;5;5;5;3;5;4;4;4;5;5;5;5;5;5;3;4;;;;;;;;;;;;;;;1;1;1;3;2;2;;;;;;2;2;;;;;;4;5;5;5;1
2020-09-07 10:26;5;2;5;5;4;4;3;3;3;3;2;2;2;5;2;2;5;2;2;;;3;4;;;;;;;;;;;2;1;1;2;1;1;;2;;;2;2;2;;;;;;3;3;5;5;1
2020-09-05 09:50;4;2;4;4;2;2;3;4;3;3;2;4;3;4;3;2;4;4;3;;;;;;;;;;;;;;;2;1;1;3;1;2;;;;;;2;2;;;;;;3;2;2;4;2
2020-09-03 14:14;5;2;2;4;4;4;5;4;4;4;4;4;3;3;4;4;4;4;4;;;;;;;;;;;;;;;1;3;1;3;2;2;;;;;;2;2;;;;;;4;4;2;3;3
2020-09-03 15:43;4;1;6;5;5;4;4;4;3;5;5;4;4;4;4;4;4;4;4;;;;;;;;;;;;;;;1;3;1;1;2;2;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-09 12:51;2;2;1;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;4;4;4;4;1
2020-09-04 07:36;4;2;1;4;4;5;5;4;4;4;5;4;4;4;4;5;4;4;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-10 08:38;2;1;2;2;2;2;3;2;2;2;1;2;2;2;2;1;1;2;3;;;;;;;;;;;;;;;2;3;3;3;1;2;;;;;;2;2;;;;;;2;2;6;6;4
2020-09-10 06:46;5;2;5;5;4;3;5;4;3;3;2;4;4;4;3;4;4;5;5;;;;;;;;;;;;;;;1;3;2;3;2;2;;;;;;2;2;;;;;;4;4;6;4;3
2020-09-07 15:10;3;1;5;4;4;4;4;4;3;4;4;3;3;4;3;4;3;4;3;;;;;;;;;;;;;;;1;3;1;1;2;2;;;;;;2;2;;;;;;4;4;4;4;1
2020-09-04 08:47;4;1;3;3;3;3;3;4;3;3;2;3;3;3;2;3;3;4;4;;;;;;;;;;;;;;;1;1;1;3;2;2;;;;;;2;2;;;;;;3;4;6;4;4
2020-09-07 15:39;4;2;5;5;5;5;4;5;5;4;5;5;4;3;4;4;4;5;3;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;4;5;5;5;1
2020-09-03 15:31;2;2;4;4;4;3;4;5;2;2;2;4;4;3;3;3;3;4;3;;;;;;;;;;;;;;;1;1;3;3;3;2;;;;;;2;2;;;;;;4;4;4;4;1
2020-09-03 16:55;1;2;2;5;5;4;3;5;5;5;5;3;4;4;3;3;4;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;4;5;6;4;4
2020-09-09 11:21;2;2;4;5;5;5;3;5;3;4;4;4;3;3;4;4;4;5;5;;;;;;;;;;;;;;;1;1;1;3;2;2;;;;;;2;2;;;;;;4;5;4;4;1
2020-09-07 10:57;3;2;3;5;5;5;5;3;4;5;5;4;4;3;4;4;5;5;5;;;;;;;;;;;;;;;1;3;1;3;2;2;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-08 13:52;5;2;6;4;4;4;4;3;3;3;4;3;3;3;3;4;3;4;4;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;4;4;6;4;3
2020-09-03 15:36;4;1;2;4;5;3;3;4;4;4;4;4;3;3;2;4;4;3;3;;;;;;;;;;;;;;;1;3;1;3;2;2;;;;;;2;2;;;;;;4;4;2;4;4
2020-09-03 15:58;5;1;6;4;4;4;4;4;2;3;3;4;4;4;4;3;4;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;3;5;6;5;3
2020-09-10 07:24;1;1;1;3;4;3;4;4;4;4;4;2;3;3;2;3;3;5;3;;;;;;;;;;;;;;;1;3;1;3;3;2;;;;;;2;2;;;;;;3;3;1;2;2
2020-09-10 08:36;1;2;1;5;4;3;4;4;4;5;5;4;3;2;3;3;4;4;4;;;;;;;;;;;;;;;1;2;1;1;1;2;;;;;;2;2;;;;;;4;4;1;5;2
2020-09-04 07:36;3;2;4;5;5;5;4;4;4;5;5;3;3;2;4;4;4;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;4;5;4;5;1
2020-09-04 11:02;4;2;6;3;4;3;4;4;4;5;4;3;5;5;3;3;4;4;4;;;;;;;;;;;;;;;1;3;1;1;1;1;;2;;;1;2;2;;;;;;3;4;6;4;4
2020-09-03 15:53;1;2;2;4;4;3;3;4;4;4;5;4;2;5;3;3;4;5;5;;;;;;;;;;;;;;;1;1;3;3;2;2;;;;;;2;2;;;;;;5;5;3;4;4
2020-09-10 06:36;4;2;6;5;5;5;3;5;3;4;4;3;3;3;3;4;4;4;4;;;;;;;;;;;;;;;1;1;1;3;2;2;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-04 08:52;3;2;2;4;4;4;4;5;5;5;5;4;3;3;3;4;4;4;4;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;4;4;6;3;4
2020-09-09 17:36;3;2;2;4;5;4;5;3;4;4;5;4;4;5;4;4;5;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;4;4;3;3;1
2020-09-07 10:33;5;1;6;4;4;4;4;5;4;4;4;4;4;3;4;4;4;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;5;5;6;4;3
2020-09-03 10:57;3;2;4;3;3;2;2;2;5;5;5;1;1;1;1;1;4;1;1;1;;;4;5;6;;;;;;;;;3;2;2;3;1;2;;;;;;2;2;;;;;;2;2;6;2;4
2020-09-03 06:44;2;2;3;4;5;4;3;5;3;4;4;5;4;5;4;5;5;5;5;;;;;;;;;;;;;;;1;3;1;3;2;3;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-09 10:20;2;2;1;5;5;4;4;4;4;5;5;5;4;4;4;4;5;5;5;;;;;;;;;;;;;;;1;3;1;1;2;2;;;;;;2;2;;;;;;5;5;4;5;1
2020-09-04 08:41;3;2;3;4;4;4;4;3;3;3;5;4;2;4;2;2;2;4;4;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;4;4;4;3;4
2020-09-07 10:15;2;1;4;1;2;3;1;6;1;3;1;1;1;6;1;1;1;1;1;;;;4;5;;;;;;;;;;2;2;1;3;2;1;1;;;;2;2;2;;;;;;1;1;4;3;4
2020-09-04 07:20;3;2;2;5;5;4;3;4;3;4;2;2;3;4;3;3;4;4;4;;;;;;;;;;;;;;;1;1;1;2;2;2;;;;;;2;2;;;;;;3;4;5;5;2
2020-09-09 19:28;4;2;4;5;5;4;1;5;2;2;1;5;5;5;4;3;5;2;2;;;;;5;6;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;4;5;5;5;1
2020-09-02 14:57;3;2;6;4;4;4;4;4;2;4;3;3;4;4;3;4;4;4;3;;;;;;;;;;;;;;;1;1;1;3;2;2;;;;;;2;2;;;;;;4;4;4;4;1
2020-09-10 07:48;3;2;3;3;3;3;4;4;2;3;4;6;2;2;2;3;3;5;5;;;;;;;;;;;;;;;1;3;1;3;2;2;;;;;;2;2;;;;;;3;3;4;4;4
2020-09-09 18:14;4;2;4;4;3;4;4;2;1;1;1;3;3;3;4;4;4;4;4;;;;;;;;;;;;;;;2;2;2;2;1;1;;2;;;2;2;2;;;;;;3;3;5;4;1
2020-09-07 11:36;4;1;2;5;4;3;1;4;3;4;3;1;1;2;1;2;2;4;2;;;;;;6;;;;;;;;;3;3;3;3;2;2;;;;;;2;2;;;;;;3;2;2;2;2
2020-09-05 07:08;5;1;6;5;5;5;5;5;5;5;5;3;3;5;3;4;6;3;4;;;;;;;;;;;;;;;1;3;1;3;2;2;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-07 16:17;5;1;4;4;4;4;2;5;3;4;3;3;4;3;4;4;3;4;2;;;;;5;;7;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;3;4;4;4;1
2020-09-03 13:47;4;2;2;4;4;4;3;2;1;1;1;2;3;4;2;1;2;5;5;;;;;;;;;;;;;;;2;2;2;2;1;1;1;;;;2;2;2;;;;;;3;2;2;2;2
2020-09-04 06:52;2;2;4;3;2;3;2;1;2;2;2;4;2;3;2;2;2;4;4;;;;;;;;;;;;;;;1;3;1;3;2;2;;;;;;2;2;;;;;;2;2;4;4;4
2020-09-04 08:29;3;2;6;5;4;4;4;5;3;3;2;3;2;4;2;3;2;5;3;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;4;4;3;4;4
2020-09-03 15:49;2;2;2;4;5;3;3;4;2;5;3;3;3;3;5;4;5;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;4;3;5;5;4
2020-09-09 17:37;3;1;5;5;5;5;4;5;5;5;5;4;4;5;3;4;4;5;5;;;;;;;;;;;;;;;1;1;1;3;2;2;;;;;;2;2;;;;;;5;4;4;5;1
2020-09-04 10:47;5;2;3;4;4;4;4;4;4;5;5;4;2;4;4;4;4;5;4;;;;;;;;;;;;;;;1;3;1;3;1;2;;;;;;2;2;;;;;;4;4;4;4;1
2020-09-03 14:16;3;2;5;4;4;3;4;3;2;2;2;2;2;2;2;2;2;4;4;;;;;;;;;;;;;;;1;3;1;3;2;2;;;;;;2;2;;;;;;3;3;3;3;4
2020-09-04 15:25;2;2;3;3;4;3;4;4;2;4;3;3;3;2;2;2;3;4;1;;;3;;;6;7;;;;;;;;1;3;1;3;2;2;;;;;;2;2;;;;;;3;4;6;4;4
2020-09-09 15:15;3;2;2;5;4;4;5;2;1;1;1;5;3;4;4;3;4;4;4;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;4;4;4;4;1
2020-09-04 14:55;4;2;6;5;5;5;5;5;6;6;6;5;5;5;5;5;4;5;4;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-03 13:32;4;2;5;5;5;4;4;5;3;4;4;4;4;4;4;5;5;4;4;;;;;;;;;;;;;;;3;3;3;3;2;2;;;;;;2;2;;;;;;4;4;4;4;1
2020-09-04 10:33;4;2;5;5;5;5;5;5;5;5;5;5;4;4;5;5;5;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-04 12:30;1;1;2;5;4;4;3;4;3;4;3;3;4;3;4;4;6;4;3;;;;;;;;;;;;;;;2;3;1;3;3;2;;;;;;2;2;;;;;;4;3;1;3;2
2020-09-04 08:24;2;2;2;3;3;2;3;3;2;4;3;2;2;3;3;3;3;4;4;;;;;;;;;;;;;;;1;3;1;1;2;2;;;;;;2;2;;;;;;3;3;2;3;2
2020-09-08 14:24;3;1;3;4;4;4;4;4;5;5;5;4;3;4;4;4;5;4;3;;;;;;;;;;;;;;;1;1;1;3;2;2;;;;;;2;2;;;;;;5;4;5;4;1
2020-09-08 15:31;3;2;5;5;5;4;5;5;4;4;6;5;5;4;3;4;5;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-03 16:14;2;2;4;4;4;4;2;4;3;4;3;5;5;5;5;5;5;5;3;;;;;;;;;;;;;;;1;3;1;3;2;2;;;;;;2;2;;;;;;4;4;5;5;2
2020-09-03 13:26;4;2;4;5;5;5;5;4;4;5;5;4;5;4;5;5;5;5;4;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;4;5;5;5;1
2020-09-08 09:27;2;2;2;4;4;4;3;5;4;5;4;2;2;4;2;4;2;5;5;;;;;;;;;;;;;;;1;3;1;3;2;2;;;;;;2;2;;;;;;5;4;4;4;4
2020-09-04 07:36;4;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;5;5;5;5;4
2020-09-03 15:45;3;1;2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-09 16:59;3;1;4;4;5;4;4;4;5;5;5;4;3;3;4;4;4;4;3;;;;;;;;;;;;;;;1;3;1;3;2;2;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-07 09:20;2;1;2;4;4;4;4;3;1;3;2;4;4;5;5;5;5;4;1;;;3;4;5;;7;;;;;;;;3;3;1;3;2;2;;;;;;2;1;;;3;;1;4;4;4;4;1
2020-09-08 14:44;5;2;5;4;4;4;5;4;3;4;4;4;3;2;2;4;3;5;5;;;;;;;;;;;;;;;1;1;1;3;2;2;;;;;;2;2;;;;;;4;4;2;4;3
2020-09-10 08:03;3;2;6;5;5;5;4;5;5;5;4;5;5;4;5;5;5;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;4;5;5;5;1
2020-09-03 16:13;3;2;1;5;5;5;5;4;5;5;5;6;6;6;6;5;5;5;4;;;;;;;;;;;;;;;1;1;1;3;2;2;;;;;;2;2;;;;;;4;5;4;5;1
2020-09-10 07:55;5;2;6;4;4;4;4;4;3;3;3;4;4;3;3;4;4;4;4;;;;;;;;;;;;;;;1;1;1;3;2;2;;;;;;2;2;;;;;;4;4;6;4;3
2020-09-03 15:50;1;1;2;4;2;2;3;5;1;1;1;2;1;3;1;1;2;4;3;;;;;;;;;;;;;;;3;3;2;3;2;2;;;;;;2;2;;;;;;3;3;3;4;2
2020-09-04 11:13;1;2;1;4;5;4;5;5;3;5;5;2;4;5;2;3;3;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;4;5;1;5;4
2020-09-08 08:32;4;2;2;3;4;4;3;3;2;3;2;2;3;3;2;2;3;2;2;1;;;4;5;;;;;;;;;;1;3;1;3;2;2;;;;;;2;2;;;;;;3;3;3;6;4
2020-09-07 08:00;5;2;3;5;5;5;5;3;4;4;3;6;5;5;5;5;3;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;4;5;5;5;3
2020-09-04 07:39;4;1;2;5;5;5;4;5;4;5;5;6;6;6;3;3;5;5;5;;;;;;;;;;;;;;;1;3;1;3;2;2;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-10 06:21;3;2;2;2;4;2;3;4;1;2;1;4;2;2;4;3;3;4;4;;;;;;;;;;;;;;;2;1;1;2;2;2;;;;;;2;2;;;;;;3;2;2;2;4
2020-09-07 11:42;2;2;2;5;4;4;5;5;4;5;5;3;4;4;3;3;4;5;4;;;;;;;;;;;;;;;1;1;1;3;2;2;;;;;;2;2;;;;;;3;4;6;4;4
2020-09-09 09:36;2;1;2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;;;;;;;;;;;;;;;1;3;1;1;2;2;;;;;;2;2;;;;;;5;5;5;5;4
2020-09-07 08:42;5;1;5;4;4;4;4;4;2;4;2;1;2;2;1;4;3;4;4;;;;;;;;;;;;;;;3;2;1;3;2;2;;;;;;2;2;;;;;;3;3;6;4;4
2020-09-07 11:23;4;1;4;5;5;5;6;5;4;5;4;5;4;5;6;4;6;5;4;;;;;;;;;;;;;;;3;3;2;3;2;2;;;;;;2;2;;;;;;5;5;5;4;1
2020-09-09 09:26;4;1;2;5;5;5;5;5;5;5;5;3;3;3;4;5;5;5;5;;;;;;;;;;;;;;;1;3;1;3;2;2;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-03 17:03;4;2;6;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-08 07:08;4;2;3;4;4;4;4;5;4;4;4;5;4;5;5;4;4;5;5;;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;5;5;5;5;1
2020-09-08 12:24;3;1;5;4;4;4;4;4;3;4;3;2;2;4;3;3;2;4;4;;;;;;;;;;;;;;;2;2;1;3;1;2;;;;;;2;2;;;;;;4;3;4;3;1
2020-09-03 15:59;5;1;2;5;5;5;5;5;5;5;5;3;6;6;6;5;5;5;5;;;;;;;;;;;;;;;1;3;1;1;2;2;;;;;;2;2;;;;;;5;4;2;1;2
2020-09-04 07:57;4;2;5;5;5;4;4;5;3;5;5;4;3;4;4;4;3;5;2;1;;;;;;;;;;;;;;1;1;1;1;2;2;;;;;;2;2;;;;;;4;5;5;5;1
2020-09-08 13:41;3;2;2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;;;;;;;;;;;;;;;1;1;1;3;2;2;;;;;;2;2;;;;;;4;4;4;4;1
